avg_established_duration,connections_per_second,failure_rate,process_to_ip_diversity,destination_diversity_score,ip_entropy,label
34999.9473,0.043496711,0.014634146,7,0.102439024,3.489652689,0
36542.26767,0.04313205,0.01025641,7,0.107692308,3.482714574,0
18476.89355,0.043584721,0.011235955,6.727272727,0.117977528,3.45570547,0
19424.72813,0.042769857,0.005952381,8.125,0.101190476,3.379500933,0
20261.52166,0.042253521,0.006289308,8,0.106918239,3.368954675,0
21245.84906,0.041655096,0.006666667,8,0.113333333,3.344889253,0
22318.94012,0.040964555,0.007092199,7.875,0.120567376,3.381792961,0
23348.91226,0.038175047,0.024390244,7.75,0.138211382,3.370584654,0
57926.08658,0.03372835,0.009009009,7.5,0.144144144,3.394001821,0
61991.53375,0.03257432,0.009708738,7.25,0.155339806,3.39553177,0
30706.02847,0.02907855,0.038961039,6.125,0.181818182,3.318852384,0
94251.99431,0.04003268,0,8,0.285714286,3.168922021,0
90263.71145,0.023809524,0.015384615,6.5,0.215384615,3.372589581,0
56442.90369,0.02310231,0.017857143,6,0.25,3.39368726,0
44496.72784,0.022377622,0.020833333,5.75,0.270833333,3.317543775,0
150754.639,0.016802906,0.027027027,5.875,0.351351351,3.39215323,0
13063.50823,0.055045872,0,9.666666667,0.285714286,2.91167253,0
185750.4356,0.009713977,0.055555556,4.285714286,0.555555556,2.963074394,0
195436.8586,0.006067961,0.1,3,0.9,2.636995985,0
18030.58156,0.048095546,0.003355705,6.75,0.070469799,3.403019057,0
18543.34654,0.049183118,0,6.75,0.07266436,3.403843707,0
18487.11013,0.04916371,0,6.666666667,0.072164948,3.39467319,0
17474.46877,0.050445104,0,6.666666667,0.077205882,3.391941819,0
19334.4821,0.048821549,0,6.583333333,0.08045977,3.39494706,0
18882.53895,0.050189205,0,6.583333333,0.083333333,3.394798138,0
19865.99026,0.050049456,0,6.583333333,0.083003953,3.386101701,0
20343.55182,0.049918167,0.004098361,6.416666667,0.086065574,3.391755772,0
271934.3553,0.015315365,0.035842294,4.214285714,0.093189964,3.938513797,0
19096.40924,0.049833887,0,6.333333333,0.093333333,3.392306506,0
21458.47199,0.049535604,0,6.25,0.09375,3.400712091,0
22412.26089,0.050738447,0,6.083333333,0.093896714,3.372718836,0
154252.198,0.015273221,0.040740741,4.107142857,0.092592593,3.915498884,0
22239.72086,0.049379771,0,6.083333333,0.096618357,3.394687343,0
23201.44986,0.049012253,0,6.083333333,0.102040816,3.397603771,0
24247.07634,0.050626021,0,6,0.107526882,3.390675357,0
24084.43744,0.050687517,0.005319149,6,0.106382979,3.386287631,0
132542.6112,0.039877554,0.045643154,5.588235294,0.056016598,3.539782907,0
25378.37783,0.050171038,0,5.833333333,0.107954545,3.361257111,0
22662.82695,0.05483871,0,6,0.1,3.218227891,0
24386.5254,0.054753977,0,5.8,0.114864865,3.233232475,0
24694.34849,0.055096419,0,5.8,0.121428571,3.224276702,0
25279.27952,0.054974835,0,6.333333333,0.11971831,3.205094895,0
28079.62875,0.051238258,0,6.333333333,0.141666667,3.213732536,0
30835.05653,0.051489147,0,6.333333333,0.166666667,3.277465973,0
30718.61703,0.048428645,0.010638298,6.111111111,0.170212766,3.255612484,0
32599.55733,0.052076875,0,6,0.19047619,3.267440448,0
30180.75856,0.052413793,0,7,0.184210526,3.168682966,0
40113.03418,0.046478873,0,6.428571429,0.212121212,3.187087508,0
38438.22148,0.051001821,0,6,0.232142857,3.131975667,0
42424.50883,0.050832603,0,9,0.189655172,3.014672982,0
53415.78534,0.052554745,0,8,0.277777778,2.885391085,0
51488.25765,0.055632823,0.025,10,0.25,2.883385756,0
24005.93248,0.06,0,7.666666667,0.428571429,2.492254175,0
9889.555082,0.065895211,0,8.714285714,0.102439024,3.13868706,0
20998.2023,0.061397985,0,9.833333333,0.102564103,3.115738824,0
21533.97749,0.049332998,0.005102041,10,0.102040816,3.200076407,0
9723.300235,0.069812793,0,9.666666667,0.111731844,3.084844399,0
22337.88782,0.064882698,0,9.666666667,0.11299435,3.109535782,0
23218.2135,0.065548186,0,9.666666667,0.119047619,3.077802328,0
24568.88218,0.06588824,0,9.166666667,0.113924051,3.047729895,0
10564.62566,0.069044353,0.006622517,9,0.119205298,2.974853955,0
26415.83957,0.062552477,0,8.833333333,0.11409396,3.001554028,0
10787.19895,0.083916084,0.007575758,8,0.121212121,2.872290746,0
28966.43132,0.064405113,0.007633588,8,0.114503817,2.916814638,0
31735.81003,0.068594486,0,8.4,0.137254902,2.894012464,0
10263.96541,0.07480315,0.010526316,7.8,0.136842105,2.78209744,0
42709.59648,0.049019608,0,7.6,0.2,2.925515007,0
52431.59364,0.033189033,0,7.6,0.304347826,3.125182467,0
60379.56468,0.061157025,0,6.4,0.324324324,2.777410317,0
46194.28149,0.059090909,0.01183432,5.692307692,0.124260355,3.269103532,0
53124.34616,0.055021162,0.020979021,5.307692308,0.13986014,3.260052889,0
57270.42535,0.052653749,0.024,5.583333333,0.16,3.261542073,0
64947.54562,0.049074074,0.018867925,5.5,0.188679245,3.319219524,0
71281.24127,0.048024012,0.020833333,5.25,0.197916667,3.279419429,0
78096.98497,0.047619048,0.034482759,5.166666667,0.218390805,3.285505412,0
91290.05718,0.035115722,0.022727273,4.714285714,0.215909091,3.332146988,0
6479.729881,0.07027027,0,8.5,0.307692308,3.014295147,0
3320.824429,0.063253012,0,6.5,0.476190476,2.904184381,0
143102.7347,0.019538188,0,4.5,0.454545455,3.022035623,0
33227.55198,0.04366677,0.002364066,5.076923077,0.070921986,3.746705617,0
21671.87725,0.045929019,0,6.352941176,0.090909091,3.661617154,0
21813.93969,0.042746114,0,6.352941176,0.090909091,3.679821949,0
22396.63913,0.045236076,0,6.294117647,0.09375,3.666178509,0
22666.30058,0.046217863,0.003215434,6.5625,0.096463023,3.669093768,0
22673.55479,0.04314266,0,6.625,0.095846645,3.700964905,0
23397.53555,0.045778384,0.003311258,6.5,0.09602649,3.671471023,0
133534.4854,0.039430724,0.04670913,5.470588235,0.055201699,3.509139341,0
23821.62573,0.046900096,0,6.5,0.099315068,3.650699015,0
24144.83695,0.046293245,0,6.5,0.103202847,3.681092357,0
24131.07491,0.043056398,0,6.6875,0.102112676,3.707995361,0
24997.04599,0.045766974,0,6.5,0.106227106,3.673007112,0
25031.92502,0.042467949,0,6.375,0.105660377,3.661950083,0
133826.3974,0.035034216,0.04670913,5.470588235,0.055201699,3.539023462,0
18770.73082,0.043609933,0.00462963,8.333333333,0.101851852,3.467246277,0
18870.97869,0.039619048,0,8.333333333,0.105769231,3.5178259,0
19315.97491,0.038984052,0,8.333333333,0.111111111,3.524187992,0
91412.33424,0.038278356,0.050691244,5.176470588,0.059907834,3.504489113,0
19946.73579,0.044031081,0,8.333333333,0.117647059,3.497357977,0
19999.22145,0.039606035,0,8.555555556,0.116402116,3.538603926,0
20052.59215,0.039057386,0,8.555555556,0.122905028,3.561519936,0
20791.27349,0.038522547,0,8.333333333,0.129411765,3.561273584,0
22243.57158,0.042102289,0,8,0.140939597,3.491545183,0
23055.1645,0.041518387,0.007142857,8,0.15,3.50427721,0
23199.4245,0.037741285,0,7.888888889,0.160305344,3.561876312,0
24422.93299,0.036936119,0,7.888888889,0.172131148,3.58185622,0
25573.71489,0.03988604,0,7.666666667,0.1875,3.554025677,0
25738.63911,0.034246575,0,7.777777778,0.182608696,3.658410352,0
27598.9395,0.040524434,0,8.5,0.205882353,3.58706275,0
28179.87894,0.03187251,0,8.5,0.21875,3.6999224,0
29122.48022,0.028030579,0,8.25,0.272727273,3.754268516,0
32189.9108,0.034446211,0,8,0.323076923,3.698134326,0
31796.78401,0.027891715,0,7.875,0.294117647,3.766728953,0
37710.76816,0.032091691,0,7.375,0.321428571,3.630795002,0
13604.8109,0.036501901,0,6.75,0.375,3.614239917,0
15953.98264,0.048407643,0,7.2,0.315789474,3.099647875,0
13806.22133,0.031728665,0.034482759,6,0.379310345,3.032154855,0
11005.34326,0.027202073,0.095238095,8,0.523809524,2.876064204,0
15020.57655,0.056933785,0.018808777,7.555555556,0.053291536,3.421523104,0
15353.57086,0.057464893,0.019292605,7.555555556,0.054662379,3.41616945,0
15425.48877,0.057982071,0.023026316,7.555555556,0.055921053,3.412362028,0
15791.11453,0.057919622,0.023809524,7.555555556,0.057823129,3.412717404,0
16135.75282,0.058021173,0.024561404,7.444444444,0.059649123,3.402255231,0
16001.05253,0.058087768,0.02189781,7.333333333,0.062043796,3.395379162,0
93193.00541,0.034438052,0.054117647,5.0625,0.056470588,3.491983152,0
95084.27083,0.037243112,0.053012048,5.0625,0.057831325,3.475884611,0
16151.03986,0.058423018,0.022556391,7.222222222,0.063909774,3.399535622,0
16556.74777,0.058662406,0.027237354,7.222222222,0.06614786,3.390538992,0
16899.70175,0.060255198,0.023529412,7.222222222,0.066666667,3.390161998,0
16967.4222,0.06100861,0.024193548,7.222222222,0.068548387,3.374277146,0
17307.41812,0.062436548,0.024390244,7.222222222,0.069105691,3.383056765,0
17142.73757,0.062026002,0.026200873,7.222222222,0.074235808,3.368237477,0
17510.04827,0.062393647,0.031818182,7,0.072727273,3.346221758,0
17934.07145,0.063748531,0.02764977,7,0.073732719,3.344694825,0
18180.31238,0.06527821,0.028571429,7,0.076190476,3.324015963,0
18409.44595,0.0653125,0.028708134,7,0.076555024,3.337623475,0
19060.27464,0.06558998,0.030150754,6.888888889,0.08040201,3.321005051,0
19719.35563,0.069886572,0.031413613,6.888888889,0.083769634,3.300126769,0
19625.7928,0.065449011,0.034883721,6.555555556,0.093023256,3.332140341,0
20066.18567,0.067197171,0.039473684,6.333333333,0.098684211,3.305726307,0
20588.00125,0.067708333,0.041958042,6.111111111,0.104895105,3.309546491,0
21848.89655,0.067089276,0.05511811,5.666666667,0.11023622,3.2295165,0
22355.7375,0.070422535,0.056,6.375,0.12,3.208275488,0
9308.731294,0.071334214,0.055555556,6.125,0.12962963,3.180735019,0
7724.722364,0.062040816,0.013157895,6.142857143,0.184210526,3.221304874,0
7833.368492,0.06112703,0,5.285714286,0.203125,3.163051127,0
7996.07981,0.064189189,0,5,0.228070175,3.140027781,0
8070.424122,0.067400275,0,5.666666667,0.265306122,3.118539138,0
3315.010355,0.060483871,0.033333333,4.833333333,0.366666667,3.001644939,0
26471.80489,0.017766497,0,5.6,0.392857143,3.073187605,0
5548.695474,0.058641975,0.052631579,4.2,0.421052632,2.746564281,0
6768.9349,0.428571429,0,5,0.777777778,2.627212958,0
13787.36133,0.051954733,0.02640264,9,0.066006601,3.298215654,0
13853.34872,0.052155402,0.027210884,10.16666667,0.068027211,3.296503464,0
13703.94654,0.049226942,0.032490975,10.16666667,0.072202166,3.314114424,0
13851.96626,0.049891147,0.029090909,10.16666667,0.072727273,3.323631693,0
13967.33439,0.050273018,0.029962547,10.16666667,0.074906367,3.307268556,0
14190.20194,0.050868233,0.032128514,10,0.080321285,3.314797608,0
14219.36013,0.050573736,0.029411765,10,0.084033613,3.329238819,0
14570.49155,0.050813461,0.021929825,9.833333333,0.087719298,3.323785057,0
97348.23011,0.037104567,0.054054054,5.333333333,0.058968059,3.45821066,0
14567.28926,0.049003517,0.019138756,9.833333333,0.09569378,3.343143485,0
14794.69039,0.043156891,0.022099448,9.666666667,0.110497238,3.40693065,0
15058.0983,0.044834819,0.023391813,9.666666667,0.116959064,3.422843949,0
15283.89678,0.043700486,0.029239766,9.666666667,0.116959064,3.393820567,0
15743.99983,0.043965046,0.02484472,9.666666667,0.124223602,3.399188163,0
16157.56361,0.043791415,0.026315789,11,0.125,3.356781831,0
99419.2407,0.036685409,0.057788945,5.333333333,0.060301508,3.469251235,0
13979.41927,0.04374796,0.029850746,10.8,0.141791045,3.355427374,0
14120.27427,0.042893726,0.029850746,10.6,0.141791045,3.356565821,0
14870.84846,0.045090909,0.032258065,10,0.14516129,3.327373333,0
15264.16329,0.044206774,0.024193548,10,0.14516129,3.312864176,0
14531.15885,0.046161322,0.010526316,9.4,0.178947368,3.347071856,0
9705.457177,0.044381492,0,9.4,0.180851064,3.32429866,0
10083.16032,0.043567401,0,9.2,0.2,3.306364872,0
10759.36771,0.047709924,0,9,0.226666667,3.32602879,0
11765.33789,0.044337927,0,10.5,0.216216216,3.270627615,0
12152.84055,0.045020464,0,10,0.212121212,3.206456112,0
14073.37094,0.042386831,0,9.6,0.165048544,3.331481651,0
13403.41423,0.051423324,0,11.66666667,0.232142857,3.156696734,0
9287.320125,0.043317972,0,11.66666667,0.276595745,3.107351696,0
10504.48351,0.052556818,0,11.33333333,0.351351351,3.166755936,0
4936.3041,0.040389972,0.034482759,10.33333333,0.379310345,2.973813908,0
4983.553737,0.053412463,0,8.333333333,0.5,2.777140783,0
8090.069474,0.045,0,8.333333333,0.5,2.722964573,0
9715.7391,0.038793103,0,8,0.666666667,2.376582699,0
15219.60528,0.05556435,0.002849003,6.571428571,0.065527066,3.477402421,0
101815.324,0.036503904,0.056701031,5.333333333,0.06185567,3.457576474,0
16165.08721,0.054441703,0,6.785714286,0.065155807,3.495700992,0
101836.2142,0.033284722,0.056701031,5.333333333,0.06185567,3.483833496,0
15495.20955,0.054325956,0.00308642,6.5,0.070987654,3.498045443,0
15762.92483,0.055116728,0.003184713,6.5,0.073248408,3.493565281,0
104122.6029,0.032841008,0.058201058,5.333333333,0.063492063,3.478049855,0
18505.12316,0.052446968,0,6.785714286,0.073248408,3.524666361,0
17973.57687,0.053143453,0,6.714285714,0.075163399,3.518559164,0
16601.83297,0.054306089,0,6.571428571,0.077441077,3.532883172,0
18752.2146,0.05284478,0,6.571428571,0.076655052,3.522551564,0
17313.90818,0.053041825,0,6.5,0.078853047,3.527112603,0
17760.36137,0.05426045,0.003703704,6.285714286,0.081481481,3.520197909,0
18196.55765,0.055424781,0,6.142857143,0.084942085,3.518854723,0
21379.9634,0.052567732,0.003846154,6.357142857,0.084615385,3.539364277,0
19265.68269,0.054187192,0,5.928571429,0.095238095,3.533546675,0
22989.4889,0.050524934,0,6.214285714,0.095238095,3.561263634,0
22341.73943,0.052039381,0,6.214285714,0.099099099,3.553933465,0
23241.65696,0.05210616,0,6.538461538,0.102803738,3.551854162,0
21469.69518,0.052204764,0.004854369,6.538461538,0.106796117,3.557021993,0
22403.8516,0.055149128,0.005102041,6.307692308,0.112244898,3.557411853,0
23389.89175,0.055322967,0,6.307692308,0.118918919,3.548442574,0
27695.81827,0.05133867,0,6.692307692,0.11827957,3.590867033,0
29071.98029,0.052194543,0,6.615384615,0.125,3.57742322,0
30411.50061,0.05200872,0,6.461538462,0.131736527,3.586864453,0
29656.47018,0.049284049,0,6.538461538,0.148648649,3.613011115,0
25523.47661,0.052258305,0,6.230769231,0.15,3.56930251,0
27004.21514,0.052004764,0,6.153846154,0.160305344,3.574639896,0
28932.34653,0.057276995,0.008196721,5.846153846,0.172131148,3.571947898,0
40479.10043,0.037693006,0,5.384615385,0.228915663,3.775209353,0
42938.9002,0.035383778,0,5.25,0.276923077,3.750262006,0
36289.79917,0.033189033,0.02173913,4.25,0.347826087,3.650667497,0
44062.93242,0.030402629,0.027027027,4.25,0.432432432,3.69120213,0
54670.16593,0.026490066,0.071428571,3.916666667,0.571428571,3.826133949,0
9677.231478,0.037254902,0.052631579,4.625,0.736842105,3.647889336,0
6974.883417,0.021413276,0,3.714285714,1,3.252358467,0
29496.84269,0.031031739,0.096866097,9.375,0.051282051,3.615564406,0
30233.485,0.031277927,0.091428571,9.5,0.051428571,3.631920779,0
30085.18833,0.030358617,0.099697885,9.375,0.054380665,3.628079704,0
42029.42265,0.030566073,0.099697885,9.375,0.057401813,3.652381899,0
30791.26509,0.030400302,0.099378882,9.25,0.055900621,3.642155539,0
31758.22796,0.030031764,0.102564103,9.125,0.057692308,3.619809345,0
33392.052,0.028931678,0.067567568,9.125,0.060810811,3.634522651,0
36323.99021,0.027114529,0.014925373,10.42857143,0.067164179,3.677532067,0
37594.10221,0.026633633,0.015503876,10.28571429,0.069767442,3.666265705,0
38739.50284,0.02606511,0.016064257,10,0.072289157,3.700919917,0
39441.61987,0.025660216,0.020833333,10,0.075,3.710771712,0
40958.49023,0.025081788,0.017391304,10,0.07826087,3.703963478,0
57307.43872,0.025319243,0.017391304,10.14285714,0.082608696,3.750278781,0
42427.11764,0.024898603,0.018099548,9.857142857,0.081447964,3.703165673,0
42708.84569,0.024654378,0.028037383,9.714285714,0.08411215,3.696936335,0
61784.37551,0.024648297,0.018867925,10.14285714,0.089622642,3.723269934,0
44818.63042,0.024267782,0.019704433,9.857142857,0.088669951,3.708303074,0
47459.49542,0.022623878,0.02173913,9.714285714,0.097826087,3.761263588,0
50016.71514,0.021823655,0.022988506,9.571428571,0.103448276,3.754479615,0
50818.61707,0.022182786,0.028571429,9.714285714,0.102857143,3.773783956,0
52151.745,0.021679509,0.024096386,9.571428571,0.108433735,3.764994077,0
75938.47985,0.021911299,0.030120482,9.857142857,0.114457831,3.790768224,0
56852.80087,0.021025502,0.019354839,9.142857143,0.109677419,3.749580257,0
85115.70633,0.020196431,0.020547945,9.428571429,0.123287671,3.797484107,0
63500.57728,0.019420248,0.022058824,9.142857143,0.125,3.757640196,0
66261.765,0.018629896,0.023622047,9.142857143,0.133858268,3.764829638,0
103203.3615,0.017667315,0.025423729,9.142857143,0.144067797,3.778855665,0
76747.99564,0.016823584,0.036697248,8.857142857,0.146788991,3.759803207,0
111306.0951,0.016954474,0.027777778,9.142857143,0.157407407,3.801718724,0
120801.3364,0.015957447,0.03030303,9,0.171717172,3.770718993,0
97019.31022,0.013809363,0.06097561,8.285714286,0.195121951,3.65695641,0
147182.0695,0.013848521,0.049382716,8,0.197530864,3.61307278,0
160559.6171,0.012758311,0.056338028,8.142857143,0.225352113,3.530636076,0
59118.32078,0.010030528,0.130434783,4.333333333,0.391304348,2.885644906,0
36410.528,0.041296745,0.003257329,8.666666667,0.074918567,3.455899293,0
106860.0854,0.035659065,0.059620596,5.333333333,0.06504065,3.466637394,0
37347.53342,0.039438857,0,8.888888889,0.077181208,3.484417411,0
38771.80166,0.040929689,0,8.666666667,0.082142857,3.48545247,0
39908.6552,0.040884313,0,8.666666667,0.085185185,3.498712896,0
40504.30151,0.040446304,0,8.666666667,0.088122605,3.497045659,0
41319.51313,0.04042997,0,8.666666667,0.091269841,3.502572971,0
41717.77428,0.03791184,0,8.888888889,0.091269841,3.511687757,0
42932.19206,0.039877301,0,8.444444444,0.094017094,3.499171164,0
43210.26656,0.03568161,0,8.666666667,0.094017094,3.511581381,0
45176.60598,0.039427838,0,8.444444444,0.102325581,3.521988863,0
45648.47347,0.036237991,0.004651163,8.666666667,0.102325581,3.52726631,0
47074.24872,0.039745321,0.004854369,8.444444444,0.106796117,3.517841239,0
46722.32823,0.040040858,0,8.444444444,0.112244898,3.510630392,0
47913.2272,0.03984658,0.005347594,8.333333333,0.117647059,3.513182102,0
50113.43137,0.039811066,0.005649718,8.333333333,0.124293785,3.512938631,0
50834.7571,0.039791568,0.005952381,8.222222222,0.130952381,3.528460532,0
52390.16172,0.034319016,0.006289308,8.333333333,0.13836478,3.576970726,0
54760.76927,0.038590172,0,8.111111111,0.146666667,3.538987853,0
58077.3658,0.038366676,0.007142857,8,0.157142857,3.562822856,0
58852.05236,0.033686237,0,7.777777778,0.142857143,3.49357775,0
64332.33352,0.03660366,0,7.111111111,0.155737705,3.468361998,0
64287.86789,0.03042394,0.008196721,7.444444444,0.163934426,3.52312767,0
73979.32653,0.034598589,0,6.888888889,0.184466019,3.469002695,0
85994.49713,0.031531532,0,7.625,0.226190476,3.544635526,0
85331.48687,0.032520325,0,7.75,0.226190476,3.493515889,0
94503.9585,0.031739314,0.013333333,7.25,0.24,3.495058669,0
97187.5764,0.029911075,0,7.75,0.256756757,3.517089233,0
108585.3674,0.031518625,0,7,0.257575758,3.464956494,0
107905.6258,0.023800938,0.015151515,7.5,0.272727273,3.515692407,0
143197.8813,0.018547751,0,6.875,0.382978723,3.672371452,0
208058.4308,0.021214338,0,5.625,0.517241379,3.63499776,0
5136.643091,0.035874439,0,4.25,1,2.728476099,0
118718.1065,0.028411147,0.070063694,5.266666667,0.076433121,3.587840211,0
24081.24068,0.046096573,0.007125891,7,0.052256532,3.410787678,0
20613.58546,0.061020036,0.002487562,7.3,0.044776119,3.292614879,0
22399.21169,0.051242034,0.005076142,7,0.053299492,3.323759781,0
21285.93159,0.059542712,0.002666667,7.3,0.053333333,3.315421884,0
21826.58656,0.060095757,0.002747253,7.666666667,0.049450549,3.292180025,0
26460.53913,0.042563601,0.00862069,7.7,0.060344828,3.390073484,0
27143.07939,0.04217093,0.00591716,7.7,0.062130178,3.379501477,0
24004.15049,0.048910627,0.003030303,7.7,0.063636364,3.352554972,0
27911.91669,0.041655785,0.006269592,7.5,0.065830721,3.396639328,0
28283.10597,0.040529587,0.006666667,7.5,0.07,3.419164903,0
25354.95833,0.046234275,0.003533569,7.5,0.074204947,3.36489315,0
24114.28239,0.057782516,0.003690037,7.333333333,0.066420664,3.294395297,0
30702.45142,0.038489576,0.007575758,7.5,0.079545455,3.414321792,0
27000.67135,0.045422031,0.003937008,7.4,0.082677165,3.383925632,0
27753.14501,0.045287187,0.004065041,7.4,0.085365854,3.36539929,0
33293.03059,0.037066246,0.008510638,7.4,0.089361702,3.425537969,0
122044.7159,0.030384808,0.072368421,5.266666667,0.078947368,3.571666242,0
29248.26597,0.043192675,0.004608295,7.2,0.096774194,3.398476301,0
30246.67476,0.041571399,0.005,7,0.105,3.371623751,0
31684.19231,0.040688913,0.005291005,6.8,0.105820106,3.406496829,0
30235.61565,0.053245117,0.01183432,5.5,0.094674556,3.269841625,0
34514.18776,0.034534535,0.00621118,6.7,0.124223602,3.412094399,0
36414.5003,0.035740879,0.013888889,6,0.131944444,3.342025859,0
47094.32414,0.026906737,0.015037594,6.2,0.142857143,3.432756048,0
40431.98743,0.033741497,0.008064516,6.2,0.153225806,3.382798535,0
55666.2053,0.023322332,0.018867925,5.9,0.169811321,3.453277269,0
129741.9672,0.030083097,0.076923077,5.571428571,0.083916084,3.582155603,0
19067.07069,0.048844538,0,6.666666667,0.075268817,3.400237489,0
49212.63816,0.027286822,0.022727273,5.6,0.204545455,3.384357776,0
56500.26234,0.031391987,0.013157895,4.8,0.184210526,3.247223948,0
72055.60634,0.018933732,0.026315789,5.5,0.210526316,3.49424427,0
79964.52665,0.017653167,0.029411765,5.3,0.235294118,3.466234827,0
82309.2436,0.031350482,0.051282051,3.777777778,0.307692308,3.120739319,0
129735.1106,0.026248164,0.076923077,5.571428571,0.083916084,3.603554935,0
31344.84318,0.029435037,0.016129032,5.166666667,0.064516129,3.653800926,0
23202.9192,0.029852038,0.020289855,9.625,0.063768116,3.61877301,0
23833.04947,0.029173561,0.014925373,11.66666667,0.056716418,3.593259234,0
24251.40827,0.029256035,0.015337423,11.66666667,0.058282209,3.578923877,0
24294.43892,0.029109742,0.018404908,11.66666667,0.058282209,3.60070545,0
24715.22359,0.02879925,0.019543974,11.5,0.061889251,3.589973637,0
24835.73441,0.028360277,0.016286645,11.5,0.061889251,3.621475399,0
25561.12737,0.028142412,0.016778523,11.5,0.063758389,3.611050304,0
25443.6781,0.028348554,0.016778523,11.66666667,0.063758389,3.634072252,0
26496.36156,0.027992375,0.017921147,11.33333333,0.068100358,3.604060167,0
26631.63214,0.027447122,0.017921147,11.16666667,0.068100358,3.630615761,0
27342.83492,0.026624503,0.022988506,11.5,0.072796935,3.667944422,0
28273.24853,0.025185495,0.020746888,11,0.078838174,3.688053256,0
29004.58745,0.025222875,0.021551724,11,0.081896552,3.671418875,0
29666.66575,0.024181306,0.02690583,11,0.085201794,3.700842423,0
30838.13674,0.023698782,0.023364486,11,0.088785047,3.702809505,0
31491.10629,0.022985915,0.024509804,11.16666667,0.093137255,3.741826004,0
33856.2738,0.02161534,0.02688172,10.83333333,0.102150538,3.741744841,0
34797.11306,0.020789039,0.028409091,10.66666667,0.107954545,3.766788652,0
35405.52394,0.020211742,0.041666667,10.66666667,0.113095238,3.806438949,0
39002.61711,0.018722328,0.033783784,10.33333333,0.128378378,3.821674883,0
26530.24248,0.027195183,0.025830258,11.33333333,0.070110701,3.664504581,0
38986.28276,0.018590629,0.033783784,10.5,0.128378378,3.831605863,0
40981.25098,0.017893924,0.035971223,10.16666667,0.136690647,3.828476583,0
42762.03234,0.017131474,0.03875969,10.16666667,0.147286822,3.799495082,0
45119.536,0.016863406,0.05,10.16666667,0.158333333,3.780428289,0
45423.16675,0.016481253,0.041666667,10.16666667,0.158333333,3.792488039,0
48362.0726,0.015607424,0.054054054,10.16666667,0.171171171,3.803071073,0
52737.98618,0.014840681,0.049019608,10,0.18627451,3.790206424,0
34573.1913,0.013515521,0.065934066,8.5,0.175824176,3.688455623,0
37846.60087,0.012467293,0.061728395,8.333333333,0.197530864,3.651959406,0
152137.2842,0.026315789,0.091666667,5.5,0.1,3.671835942,0
36728.92582,0.012946498,0.084337349,8.166666667,0.192771084,3.615713351,0
32634.73793,0.008900524,0.098039216,6.8,0.235294118,3.150312441,0
33188.30998,0.009211692,0.096153846,6.8,0.230769231,3.024808547,0
21404.88201,0.03805541,0.013736264,9.625,0.057692308,3.46749175,0
23030.67051,0.035963383,0.021212121,9.857142857,0.054545455,3.466577511,0
23709.26708,0.040475588,0.01875,9.857142857,0.05625,3.444557324,0
23784.884,0.040321535,0.019292605,9.857142857,0.057877814,3.453658767,0
24320.3621,0.040418961,0.016611296,9.857142857,0.059800664,3.44598925,0
24265.54599,0.03548273,0.016611296,9.857142857,0.059800664,3.48363075,0
24680.25713,0.035258724,0.023890785,9.857142857,0.061433447,3.475731919,0
25435.59339,0.040158933,0.021201413,9.857142857,0.06360424,3.448450784,0
25355.37806,0.035004965,0.017730496,9,0.070921986,3.497900868,0
26181.57631,0.039439468,0.018315018,9.714285714,0.065934066,3.449457786,0
26949.61563,0.040822638,0.018939394,9.714285714,0.068181818,3.420353679,0
26573.46643,0.034842286,0.018939394,9.25,0.079545455,3.512399369,0
27276.58402,0.034301148,0.019685039,9.125,0.082677165,3.530636001,0
28119.29503,0.034473133,0.028340081,9.571428571,0.072874494,3.455879456,0
29298.58215,0.039979671,0.021186441,9.571428571,0.076271186,3.416637136,0
28413.17965,0.033074784,0.022123894,9,0.092920354,3.541761834,0
29499.15824,0.031996326,0.028708134,9.285714286,0.086124402,3.498822848,0
29664.80773,0.031137537,0.025125628,8.875,0.105527638,3.575649916,0
30772.45471,0.030522088,0.031578947,8.875,0.110526316,3.568823533,0
32434.52321,0.033481317,0.033149171,9.285714286,0.099447514,3.485089543,0
33997.48825,0.034805618,0.029239766,9.142857143,0.105263158,3.482119716,0
35405.14271,0.034177215,0.030864198,9,0.111111111,3.482150162,0
37247.07532,0.035714286,0.032679739,9,0.117647059,3.435587904,0
24606.00978,0.03342904,0.030674847,7.857142857,0.128834356,3.494111222,0
39022.93466,0.034827082,0.034965035,8.857142857,0.125874126,3.444143489,0
38366.29341,0.027580923,0.041666667,8.375,0.145833333,3.550693261,0
41956.49291,0.025562995,0.03968254,10.16666667,0.142857143,3.524344573,0
44967.33529,0.028071017,0.042735043,10,0.153846154,3.515261589,0
47051.97958,0.02294869,0.047169811,9.142857143,0.188679245,3.612738267,0
52850.16207,0.028525122,0.056818182,10,0.204545455,3.503791874,0
55180.86654,0.018689129,0.098591549,9.4,0.211267606,3.387251082,0
60785.60272,0.024190242,0.084745763,9,0.237288136,3.243631754,0
50923.017,0.012907191,0.238095238,5.8,0.428571429,2.786888573,0
14718.95975,0.064290909,0,7.1,0.045248869,3.274281485,0
14923.77063,0.064753495,0,7.3,0.045454545,3.272156056,0
14979.42632,0.065996037,0,7.1,0.046189376,3.264057265,0
14967.53177,0.065457413,0.002409639,7.1,0.048192771,3.275674872,0
15191.10358,0.065422078,0,7.3,0.049627792,3.272852128,0
